"Campaign ID",Channel,"Advertisement Type",CPM,CTR,CPC,CPA,"Conversion Rate","Revenue Uplift",Impressions,"Project Type",Clicks,"Lead Generation",Comments,date_part,time_part,Revenue,ROAS,"Ad Spend"
00149,"Social Media",Text,12.83,0.0453,0.15,7.6,0.0096,-3.95,59535,Retail,2696,997,"Strong click-through but weak CPA.",2023-01-03,03:51:37,20284.70,50.16,404.40
00150,"Social Media",Text,6.76,0.0096,0.65,5.3,0.0253,15.17,55385,Retail,531,148,"Great performance in Telecom sector.",2023-01-03,04:12:38,2926.87,8.48,345.15
00151,"Search Engine",Video,2.16,0.0422,0.95,43.36,0.0061,6.12,68925,Telecom,2908,825,"Strong click-through but weak CPA.",2023-01-03,04:33:40,131134.52,47.47,2762.60
00152,"Social Media",Video,12.06,0.0168,0.75,31.53,0.0067,-4.59,37836,Retail,635,366,"Needs review due to rising CPC.",2023-01-03,04:54:41,19821.33,41.62,476.25
00153,Affiliate,Video,1.27,0.0292,1.82,32.94,0.0054,-2.77,28272,Telecom,825,282,"Needs review due to rising CPC.",2023-01-03,05:15:43,25001.46,16.65,1501.50
00154,Affiliate,Banner,9.39,0.0317,1.86,42.14,0.0051,10.49,84113,Telecom,2666,1194,"High impressions but low conversion.",2023-01-03,05:36:44,113468.69,22.88,4958.76
00155,"Social Media",Text,10.84,0.0453,0.75,25.25,0.0065,6.5,34160,Telecom,1547,403,"Excellent conversion and ROI.",2023-01-03,05:57:46,39842.99,34.34,1160.25
00156,Affiliate,Text,3.68,0.0121,0.86,49.23,0.0094,7.95,92160,Telecom,1115,454,"Great performance in Telecom sector.",2023-01-03,06:18:47,55989.28,58.39,958.90
00157,Affiliate,Text,2.84,0.0059,1.58,48.61,0.008,6.4,45640,Retail,269,83,"Good lead generation but low conversion rate.",2023-01-03,06:39:49,13729.89,32.30,425.02
00158,"Social Media",Banner,2.59,0.0319,0.4,24.6,0.0173,14.57,3745,Telecom,119,27,"High impressions but low conversion.",2023-01-03,07:00:50,7318.50,153.75,47.60
00159,"Social Media",Video,14.91,0.0333,0.34,29.17,0.0201,-1.35,90225,Retail,3004,1639,"Moderate CTR with significant revenue uplift.",2023-01-03,07:21:52,87626.68,85.79,1021.36
00160,Affiliate,Banner,11.57,0.0484,1.51,17.05,0.0237,12.08,46314,Retail,2241,1095,"Great performance in Telecom sector.",2023-01-03,07:42:53,38973.23,11.52,3383.91
00161,Affiliate,Text,5.38,0.0095,1.1,38.07,0.0087,18.95,81453,Telecom,773,413,"Low engagement suggests creative changes needed.",2023-01-03,08:03:54,30605.23,35.99,850.30
00162,Affiliate,Text,5.7,0.0234,0.45,13.11,0.0053,16.84,12205,Retail,285,94,"High ROAS indicates effective spend.",2023-01-03,08:24:56,4633.07,36.13,128.25
00163,"Search Engine",Banner,10.08,0.037,1.73,8.14,0.0261,-3.83,45915,Telecom,1698,623,"High impressions but low conversion.",2023-01-03,08:45:57,13683.50,4.66,2937.54
00164,"Search Engine",Video,7.41,0.03,0.89,6.14,0.012,11.2,19735,Retail,592,289,"High ROAS indicates effective spend.",2023-01-03,09:06:59,3925.67,7.45,526.88
00165,"Search Engine",Video,4.8,0.0479,1.27,48.85,0.0054,0.4,85987,Retail,4118,1521,"Excellent conversion and ROI.",2023-01-03,09:28:00,201164.30,38.46,5229.86
00166,"Social Media",Text,1.8,0.009,1.97,38.37,0.0055,-3.44,83895,Telecom,755,431,"Moderate CTR with significant revenue uplift.",2023-01-03,09:49:02,28389.96,19.09,1487.35
00167,"Search Engine",Banner,11.97,0.0116,1.9,38.84,0.017,14.47,73432,Retail,851,354,"Moderate CTR with significant revenue uplift.",2023-01-03,10:10:03,33713.90,20.85,1616.90
00168,"Social Media",Video,13.44,0.0326,0.31,40.7,0.0228,8.95,2587,Telecom,84,40,"Good lead generation but low conversion rate.",2023-01-03,10:31:05,4307.69,165.43,26.04
00169,"Social Media",Banner,3.88,0.0333,1.52,23.84,0.0251,8.61,69388,Retail,2310,785,"Moderate CTR with significant revenue uplift.",2023-01-03,10:52:06,56722.51,16.15,3511.20
00170,"Search Engine",Text,1.89,0.026,1.56,30.78,0.0125,-1.8,52399,Telecom,1362,707,"Needs review due to rising CPC.",2023-01-03,11:13:08,41083.91,19.34,2124.72
00171,"Search Engine",Text,2.66,0.0383,1.68,36.17,0.0135,18.09,63961,Telecom,2449,974,"Strong click-through but weak CPA.",2023-01-03,11:34:09,98324.17,23.90,4114.32
00172,"Search Engine",Text,6.8,0.0201,1.83,47.82,0.0172,-2.76,67448,Telecom,1355,310,"Strong click-through but weak CPA.",2023-01-03,11:55:11,64148.14,25.87,2479.65
00173,Affiliate,Text,5.19,0.0173,1.59,34.86,0.0103,16.71,14687,Telecom,254,56,"Good lead generation but low conversion rate.",2023-01-03,12:16:12,10802.42,26.75,403.86
00174,"Search Engine",Video,2.03,0.0135,1.06,30.67,0.0127,17.51,74084,Telecom,1000,336,"Needs review due to rising CPC.",2023-01-03,12:37:13,34350.40,32.41,1060.00
00175,Affiliate,Text,7.37,0.0323,1.02,11.41,0.0192,-0.86,31039,Telecom,1002,324,"Strong click-through but weak CPA.",2023-01-03,12:58:15,11432.82,11.19,1022.04
00176,"Social Media",Video,3.85,0.0412,1.56,43.53,0.0218,-3.11,50052,Retail,2062,428,"Low engagement suggests creative changes needed.",2023-01-03,13:19:16,87963.68,27.35,3216.72
00177,Affiliate,Video,1.94,0.0063,1.16,40.93,0.0265,-1.32,90547,Telecom,570,225,"Needs review due to rising CPC.",2023-01-03,13:40:18,23096.80,34.93,661.20
00178,"Search Engine",Banner,10.21,0.0122,0.18,7.88,0.0292,7.34,43669,Telecom,532,123,"Excellent conversion and ROI.",2023-01-03,14:01:19,4276.00,44.65,95.76
00179,"Social Media",Text,9.02,0.0434,0.43,33.79,0.0217,7.57,26176,Telecom,1136,485,"Retail campaigns underperforming slightly.",2023-01-03,14:22:21,39537.00,80.94,488.48
00180,"Social Media",Video,12.57,0.006,0.34,11.65,0.0251,13.7,53456,Retail,320,131,"High ROAS indicates effective spend.",2023-01-03,14:43:22,3802.56,34.95,108.80
00181,"Social Media",Banner,5.23,0.007,0.31,18.37,0.0277,-1.49,27170,Telecom,190,62,"Needs review due to rising CPC.",2023-01-03,15:04:24,3455.40,58.67,58.90
00182,Affiliate,Banner,2.9,0.0282,0.87,22.69,0.0266,9.1,6863,Telecom,193,38,"High ROAS indicates effective spend.",2023-01-03,15:25:25,6393.59,38.08,167.91
00183,"Search Engine",Text,6.04,0.0215,0.34,19.16,0.0119,17.87,28359,Telecom,609,257,"Low engagement suggests creative changes needed.",2023-01-03,15:46:27,12835.28,61.99,207.06
00184,"Social Media",Text,11.9,0.0396,0.93,28.34,0.0189,10.33,97462,Retail,3859,1440,"Retail campaigns underperforming slightly.",2023-01-03,16:07:28,110457.70,30.78,3588.87
00185,"Social Media",Banner,4.38,0.0344,1.85,18.12,0.0245,-4.8,74055,Retail,2547,712,"Great performance in Telecom sector.",2023-01-03,16:28:30,45690.12,9.70,4711.95
00186,"Social Media",Video,4.57,0.0134,0.88,47.76,0.0167,11.38,13985,Retail,187,110,"Good lead generation but low conversion rate.",2023-01-03,16:49:31,10538.72,64.04,164.56
00187,Affiliate,Text,3.07,0.0202,1.05,43.7,0.0182,17.83,47256,Telecom,954,252,"Needs review due to rising CPC.",2023-01-03,17:10:33,46692.58,46.61,1001.70
00188,Affiliate,Banner,14.81,0.0089,0.26,5.11,0.0154,18.14,13144,Retail,116,57,"Good lead generation but low conversion rate.",2023-01-03,17:31:34,646.11,21.42,30.16
00189,"Search Engine",Banner,14.54,0.0092,1.82,32.65,0.0169,8.45,6261,Telecom,57,13,"Moderate CTR with significant revenue uplift.",2023-01-03,17:52:35,2028.54,19.55,103.74
00190,Affiliate,Video,10.21,0.0492,1.63,18.22,0.0152,-0.75,82202,Telecom,4044,1453,"High ROAS indicates effective spend.",2023-01-03,18:13:37,73681.68,11.18,6591.72
00191,"Social Media",Video,4.01,0.0068,0.96,22.51,0.0238,13.75,81380,Retail,553,272,"High ROAS indicates effective spend.",2023-01-03,18:34:38,12945.95,24.39,530.88
00192,"Search Engine",Banner,11.73,0.0132,1.09,38.68,0.0287,-3.41,68849,Telecom,908,270,"Moderate CTR with significant revenue uplift.",2023-01-03,18:55:40,35121.44,35.49,989.72
00193,"Social Media",Video,9.18,0.0229,1.87,25.14,0.0167,-0.3,61675,Retail,1412,483,"Great performance in Telecom sector.",2023-01-03,19:16:41,35497.68,13.44,2640.44
00194,"Social Media",Text,11.49,0.0316,0.91,16.79,0.0281,17.44,14304,Telecom,452,117,"High impressions but low conversion.",2023-01-03,19:37:43,8423.88,20.48,411.32
00195,Affiliate,Banner,13.05,0.0479,0.33,11.96,0.028,3,88913,Telecom,4258,1319,"Excellent conversion and ROI.",2023-01-03,19:58:44,50925.68,36.24,1405.14
00196,"Search Engine",Video,5.46,0.0225,1.22,12.59,0.0147,12.7,21898,Retail,492,194,"Needs review due to rising CPC.",2023-01-03,20:19:46,6875.65,11.45,600.24
00197,Affiliate,Video,13.79,0.0133,0.73,47.26,0.0114,19.18,61752,Retail,821,256,"High ROAS indicates effective spend.",2023-01-03,20:40:47,39576.47,66.03,599.33
00198,Affiliate,Video,13.58,0.027,0.75,33.04,0.0053,-2.09,43958,Retail,1186,590,"Excellent conversion and ROI.",2023-01-03,21:01:49,39185.44,44.05,889.50
00199,"Search Engine",Video,8.66,0.0397,1.83,37.38,0.0149,17.97,54290,Telecom,2155,593,"High ROAS indicates effective spend.",2023-01-03,21:22:50,83776.06,21.24,3943.65
00200,"Social Media",Banner,10.58,0.0167,1.37,26.36,0.0094,8.22,13846,Telecom,231,53,"High impressions but low conversion.",2023-01-03,21:43:52,6454.51,20.40,316.47
00201,"Social Media",Video,6.75,0.0126,1.46,45.65,0.0134,9.46,24467,Retail,308,160,"Moderate CTR with significant revenue uplift.",2023-01-03,22:04:53,14903.81,33.14,449.68
00202,"Search Engine",Text,10.17,0.0372,1.46,47.1,0.0166,-1.68,10471,Telecom,389,129,"High impressions but low conversion.",2023-01-03,22:25:55,17955.46,31.62,567.94
00203,"Social Media",Text,8.69,0.0284,1.29,47.82,0.0231,6.42,78157,Retail,2219,665,"High ROAS indicates effective spend.",2023-01-03,22:46:56,107173.71,37.44,2862.51
00204,"Search Engine",Banner,5.52,0.0358,1.93,19.21,0.0125,1.08,7065,Telecom,252,130,"Moderate CTR with significant revenue uplift.",2023-01-03,23:07:57,4986.15,10.25,486.36
00205,"Search Engine",Banner,5.52,0.0214,0.56,7.85,0.0276,1.67,45841,Telecom,980,305,"High impressions but low conversion.",2023-01-03,23:28:59,7769.93,14.16,548.80
00206,Affiliate,Text,10.12,0.0416,0.98,45.32,0.0089,-4.7,81987,Telecom,3410,1644,"Great performance in Telecom sector.",2023-01-03,23:50:00,152995.79,45.78,3341.80
00207,"Search Engine",Text,14.39,0.0241,1.38,40.64,0.0185,16.47,54206,Retail,1306,776,"Moderate CTR with significant revenue uplift.",2023-01-04,00:11:02,54137.36,30.04,1802.28
00208,Affiliate,Banner,3.82,0.0346,0.38,22.69,0.0182,-4.42,36127,Telecom,1249,313,"Needs review due to rising CPC.",2023-01-04,00:32:03,27489.62,57.92,474.62
00209,"Social Media",Text,6.5,0.0222,0.57,15.29,0.0159,0.74,6652,Retail,147,56,"High ROAS indicates effective spend.",2023-01-04,00:53:05,2292.58,27.36,83.79
00210,"Social Media",Text,12.28,0.0306,0.68,6.26,0.0178,-1.2,43022,Retail,1316,597,"Low engagement suggests creative changes needed.",2023-01-04,01:14:06,8238.16,9.21,894.88
00211,"Social Media",Banner,2.72,0.0304,0.81,26.74,0.0273,3.99,67712,Retail,2058,1034,"Good lead generation but low conversion rate.",2023-01-04,01:35:08,56131.54,33.67,1666.98
00212,"Social Media",Banner,14.92,0.0409,0.75,36.82,0.0164,5.22,22494,Retail,920,363,"High ROAS indicates effective spend.",2023-01-04,01:56:09,34551.89,50.08,690.00
00213,Affiliate,Video,10.49,0.0094,0.2,24.26,0.0161,-1.32,62426,Retail,586,286,"Needs review due to rising CPC.",2023-01-04,02:17:11,14216.36,121.30,117.20
00214,"Social Media",Video,13.75,0.0152,0.81,29.26,0.022,14.31,99953,Retail,1519,507,"Strong click-through but weak CPA.",2023-01-04,02:38:12,44890.40,36.48,1230.39
00215,"Search Engine",Text,12.73,0.0182,0.45,29.38,0.0202,14.31,54813,Telecom,997,417,"Excellent conversion and ROI.",2023-01-04,02:59:14,29877.70,66.59,448.65
00216,"Search Engine",Banner,11.88,0.0278,0.27,9.74,0.0236,10.54,1943,Retail,54,11,"Excellent conversion and ROI.",2023-01-04,03:20:15,767.90,52.67,14.58
00217,"Search Engine",Video,1.46,0.0459,0.59,15.54,0.0078,0.05,52871,Retail,2426,1162,"Good lead generation but low conversion rate.",2023-01-04,03:41:16,37700.04,26.34,1431.34
00218,Affiliate,Text,6.69,0.041,0.54,34.08,0.0232,11.67,68242,Telecom,2797,1645,"High ROAS indicates effective spend.",2023-01-04,04:02:18,98181.41,65.00,1510.38
00219,"Social Media",Text,3.83,0.0427,0.37,10.6,0.0246,16.76,93097,Telecom,3975,2006,"Good lead generation but low conversion rate.",2023-01-04,04:23:19,44241.75,30.08,1470.75
00220,"Social Media",Text,13.2,0.0205,0.35,43.96,0.0288,7.81,35521,Telecom,728,185,"Retail campaigns underperforming slightly.",2023-01-04,04:44:21,32642.94,128.11,254.80
00221,"Social Media",Text,10.52,0.0201,1.47,21.01,0.0215,4.5,22559,Retail,453,122,"High ROAS indicates effective spend.",2023-01-04,05:05:22,9707.88,14.58,665.91
00222,Affiliate,Banner,2.5,0.0364,1.99,24.88,0.0219,19.17,40139,Retail,1461,325,"Moderate CTR with significant revenue uplift.",2023-01-04,05:26:24,43256.12,14.88,2907.39
00223,"Search Engine",Text,6.03,0.0436,0.17,7.74,0.0199,0.6,78815,Telecom,3436,1771,"Moderate CTR with significant revenue uplift.",2023-01-04,05:47:25,26594.64,45.53,584.12
00224,"Search Engine",Video,1.97,0.0481,1.06,20.4,0.0246,19.83,20986,Telecom,1009,240,"Retail campaigns underperforming slightly.",2023-01-04,06:08:27,30463.73,28.48,1069.54
00225,"Social Media",Banner,11.36,0.0213,0.41,37.93,0.0204,0.21,20859,Telecom,444,246,"Great performance in Telecom sector.",2023-01-04,06:29:28,16840.92,92.51,182.04
00226,"Search Engine",Text,6.86,0.0333,0.34,14.89,0.0136,17.57,16907,Telecom,563,271,"Retail campaigns underperforming slightly.",2023-01-04,06:50:30,9640.53,50.36,191.42
00227,"Search Engine",Video,4.28,0.0366,0.39,21.95,0.0182,1.19,69100,Retail,2529,885,"Retail campaigns underperforming slightly.",2023-01-04,07:11:31,55511.55,56.28,986.31
00228,Affiliate,Video,8.25,0.0456,1.37,38.74,0.0172,11.89,36647,Retail,1671,397,"Good lead generation but low conversion rate.",2023-01-04,07:32:33,67323.92,29.41,2289.27
00229,Affiliate,Banner,1.59,0.0382,0.32,15.7,0.0192,16.91,41760,Telecom,1595,454,"High impressions but low conversion.",2023-01-04,07:53:34,31301.88,61.33,510.40
00230,Affiliate,Banner,4.6,0.0241,1.19,43.97,0.0209,-1.21,32975,Retail,794,166,"Moderate CTR with significant revenue uplift.",2023-01-04,08:14:36,34563.06,36.58,944.86
00231,Affiliate,Banner,3.45,0.0396,0.53,20.71,0.0111,15.54,2645,Retail,104,46,"High impressions but low conversion.",2023-01-04,08:35:37,5815.37,105.50,55.12
00232,"Social Media",Video,14.03,0.0252,1.92,40.34,0.0202,13.63,87119,Telecom,2195,1197,"Retail campaigns underperforming slightly.",2023-01-04,08:56:38,89431.76,21.22,4214.40
00233,Affiliate,Video,6.28,0.0496,1.05,22.21,0.0236,13.77,93073,Retail,4616,2277,"Great performance in Telecom sector.",2023-01-04,09:17:40,104571.79,21.58,4846.80
00234,"Search Engine",Text,9.18,0.0214,1.65,31.11,0.0105,17.95,49414,Retail,1057,353,"Moderate CTR with significant revenue uplift.",2023-01-04,09:38:41,34198.60,19.61,1744.05
00235,"Social Media",Banner,8.04,0.0083,1.89,17.68,0.0218,5.3,39183,Retail,325,135,"High ROAS indicates effective spend.",2023-01-04,09:59:43,5860.92,9.54,614.25
00236,"Search Engine",Banner,10.23,0.037,0.71,9.23,0.0151,4.3,90847,Retail,3361,1147,"High ROAS indicates effective spend.",2023-01-04,10:20:44,31022.03,13.00,2386.31
00237,"Search Engine",Banner,4.91,0.0184,0.12,39.44,0.007,13,44068,Retail,810,336,"High ROAS indicates effective spend.",2023-01-04,10:41:46,33863.18,348.39,97.20
00238,"Search Engine",Banner,2.69,0.0368,1.96,47.42,0.0262,-0.85,33972,Retail,1250,546,"Needs review due to rising CPC.",2023-01-04,11:02:47,58682.25,23.95,2450.00
00239,Affiliate,Video,2.14,0.0084,0.43,41.69,0.0146,-3.29,26457,Retail,222,66,"Good lead generation but low conversion rate.",2023-01-04,11:23:49,8699.87,91.14,95.46
00240,Affiliate,Banner,3.71,0.0494,0.92,24.31,0.0177,16.42,15649,Retail,773,167,"Strong click-through but weak CPA.",2023-01-04,11:44:50,24053.29,33.82,711.16
00241,"Social Media",Video,7.76,0.0408,0.92,17.09,0.0051,-1.72,85981,Telecom,3508,1424,"Retail campaigns underperforming slightly.",2023-01-04,12:05:52,59951.72,18.58,3227.36
00242,"Social Media",Video,4.3,0.036,0.37,18.94,0.0092,16.49,74211,Retail,2671,774,"Strong click-through but weak CPA.",2023-01-04,12:26:53,53118.18,53.75,988.27
00243,Affiliate,Banner,7.08,0.0339,1.01,49.61,0.0087,8.84,31456,Retail,1066,581,"Low engagement suggests creative changes needed.",2023-01-04,12:47:55,54999.63,51.08,1076.66
00244,"Search Engine",Video,1.41,0.0113,1.54,48.06,0.0104,0.31,55169,Telecom,623,162,"Good lead generation but low conversion rate.",2023-01-04,13:08:56,29941.38,31.21,959.42
00245,"Social Media",Video,9.79,0.0115,0.87,23.1,0.0145,-3.25,59685,Telecom,686,274,"High ROAS indicates effective spend.",2023-01-04,13:29:58,15688.13,26.29,596.82
00246,Affiliate,Banner,13.29,0.0085,0.32,11.53,0.0195,17.49,22532,Retail,191,93,"Moderate CTR with significant revenue uplift.",2023-01-04,13:50:59,2334.36,38.19,61.12
00247,Affiliate,Banner,1.67,0.0394,1.19,36.64,0.014,6.15,22781,Retail,897,304,"Good lead generation but low conversion rate.",2023-01-04,14:12:00,38124.65,35.72,1067.43
00248,Affiliate,Text,4.05,0.0371,1.89,6.71,0.0184,16.79,98537,Retail,3655,1193,"Needs review due to rising CPC.",2023-01-04,14:33:02,25506.05,3.69,6907.95
00249,"Search Engine",Video,5.45,0.0439,0.25,29.8,0.0271,0.72,19918,Retail,874,438,"Moderate CTR with significant revenue uplift.",2023-01-04,14:54:03,26305.65,120.39,218.50
00250,Affiliate,Video,5.02,0.0343,0.61,11.56,0.0135,7.9,89777,Retail,3079,1176,"High impressions but low conversion.",2023-01-04,15:15:05,36305.10,19.33,1878.19
00251,Affiliate,Text,1.57,0.0228,1.88,17.08,0.0288,12.99,2625,Telecom,59,15,"Needs review due to rising CPC.",2023-01-04,15:36:06,4182.04,37.70,110.92
00252,Affiliate,Text,2.49,0.0455,1.25,39.89,0.0186,10.65,73971,Retail,3365,1114,"High impressions but low conversion.",2023-01-04,15:57:08,142283.64,33.83,4206.25
00253,Affiliate,Banner,13.77,0.0327,1.05,42.71,0.0177,1.52,56600,Telecom,1850,826,"Moderate CTR with significant revenue uplift.",2023-01-04,16:18:09,79013.50,40.68,1942.50
00254,"Social Media",Text,10.96,0.0071,0.7,16.16,0.0175,1.39,5329,Telecom,37,19,"High ROAS indicates effective spend.",2023-01-04,16:39:11,609.88,23.55,25.90
00255,"Social Media",Banner,14.42,0.0454,1.2,25.42,0.0169,-3.6,3586,Telecom,162,64,"Strong click-through but weak CPA.",2023-01-04,17:00:12,3829.78,19.70,194.40
00256,Affiliate,Banner,7.17,0.0443,1.02,33.08,0.0215,-3.38,76470,Retail,3387,1178,"Retail campaigns underperforming slightly.",2023-01-04,17:21:14,110921.54,32.11,3454.74
00257,"Search Engine",Banner,13.31,0.0391,1.2,37.5,0.0233,1.17,63067,Retail,2465,907,"Good lead generation but low conversion rate.",2023-01-04,17:42:15,92437.50,31.25,2958.00
00258,"Social Media",Video,12.43,0.0468,0.51,43.19,0.0206,-0.43,60336,Retail,2823,804,"Good lead generation but low conversion rate.",2023-01-04,18:03:17,121925.37,84.69,1439.73
00259,Affiliate,Video,13.25,0.0229,1.08,30.31,0.0251,5.46,79197,Retail,1813,696,"High ROAS indicates effective spend.",2023-01-04,18:24:18,55501.55,28.35,1958.04
00260,"Social Media",Banner,1.55,0.043,0.27,14.09,0.0094,18.24,25995,Telecom,1117,389,"Retail campaigns underperforming slightly.",2023-01-04,18:45:19,22820.87,75.67,301.59
00261,"Social Media",Text,10.14,0.047,0.93,22.16,0.0084,16.71,50926,Telecom,2393,496,"High impressions but low conversion.",2023-01-04,19:06:21,54619.75,24.54,2225.49
00262,"Search Engine",Video,8.93,0.0406,0.4,29.01,0.0274,18.84,50276,Retail,2041,777,"Strong click-through but weak CPA.",2023-01-04,19:27:22,61577.79,75.43,816.40
00263,Affiliate,Video,8.63,0.0379,0.5,42.42,0.0147,9.92,36635,Telecom,1388,384,"Retail campaigns underperforming slightly.",2023-01-04,19:48:24,60645.33,87.39,694.00
00264,Affiliate,Text,8.06,0.021,1.13,41.27,0.0121,17.89,10942,Telecom,229,46,"High impressions but low conversion.",2023-01-04,20:09:25,11341.00,43.83,258.77
00265,"Search Engine",Video,12.14,0.0202,1.72,33.72,0.012,-1.42,29073,Telecom,587,307,"Retail campaigns underperforming slightly.",2023-01-04,20:30:27,19793.64,19.60,1009.64
00266,"Search Engine",Text,14.55,0.0454,1,19.91,0.015,5.34,76300,Retail,3464,1381,"Low engagement suggests creative changes needed.",2023-01-04,20:51:28,68968.24,19.91,3464.00
00267,Affiliate,Text,12.6,0.0131,1.46,31.09,0.0138,8.84,91351,Retail,1196,703,"Good lead generation but low conversion rate.",2023-01-04,21:12:30,37555.48,21.51,1746.16
00268,Affiliate,Video,13.19,0.0069,0.84,25.35,0.0221,9.68,62175,Telecom,429,229,"Low engagement suggests creative changes needed.",2023-01-04,21:33:31,10983.90,30.48,360.36
00269,"Search Engine",Text,7.77,0.0338,0.1,23.94,0.0272,7.8,88924,Telecom,3005,1689,"Retail campaigns underperforming slightly.",2023-01-04,21:54:33,72659.10,241.79,300.50
00270,"Social Media",Text,10.67,0.0202,1.62,23.46,0.0121,-2.75,4308,Telecom,87,41,"Needs review due to rising CPC.",2023-01-04,22:15:34,1918.56,13.61,140.94
